well_id|county|spud_date|completion_date
12251|County 6|2018-10-31|2020-01-26
12252|County 8|2018-05-13|2019-04-23
12253|County 1|2016-04-24|2016-10-31
12254|County 8|2015-03-22|2015-07-30
12255|County 1|2020-08-31|2021-12-01
12256|County 8|2020-11-01|2021-02-23
12257|County 9|2008-08-27|2008-11-09
12258|County 9|2014-06-04|2014-08-06
12259|County 8|2021-06-08|2021-09-20
12260|County 8|2019-07-05|2020-03-04
12261|County 8|2013-08-31|2014-02-23
12262|County 8|2012-08-25|2013-02-12
12263|County 8|2019-05-14|2019-11-01
12264|County 1|2013-11-03|2014-03-23
12265|County 1|2019-07-29|2020-02-08
12266|County 1|2010-08-30|2011-04-15
12267|County 1|2016-10-26|2017-05-02
12268|County 9|2018-09-02|2019-07-02
12269|County 1|2015-09-23|2017-04-22
12270|County 8|2017-10-16|2018-05-11
12271|County 8|2014-11-13|2022-12-25
12272|County 1|2018-04-16|2019-01-03
12273|County 6|2022-09-29|2023-05-10
12274|County 8|2021-06-22|2021-09-18
12275|County 9|2014-04-07|2014-05-25
12276|County 5|2015-09-14|2016-03-12
12277|County 4|2011-06-15|2012-03-25
12278|County 8|2013-09-04|2014-05-01
12279|County 6|2018-12-01|2019-08-15
12280|County 9|2010-08-05|2010-10-18
12281|County 1|2016-04-23|2017-03-07
12282|County 6|2020-02-23|2021-02-26
12283|County 6|2017-05-08|2017-08-30
12284|County 6|2013-05-11|2013-11-14
12285|County 8|2011-01-27|2011-08-18
12286|County 6|2012-03-20|2012-06-07
12287|County 6|2018-06-03|2018-12-11
12288|County 1|2011-09-16|2011-12-14
12289|County 1|2016-06-26|2017-07-06
12290|County 9|2019-05-28|2019-12-02
12291|County 1|2013-12-15|2014-04-21
12292|County 1|2013-07-11|2014-05-06
12293|County 1|2019-03-20|2019-10-29
12294|County 8|2019-05-08|2020-03-27
12295|County 7|2008-03-31|2008-06-21
12296|County 5|2013-11-13|2014-04-01
12297|County 1|2023-07-08|2023-11-03
12298|County 1|2011-12-14|2012-03-07
12299|County 3|2013-12-15|2014-04-07
12300|County 9|2013-02-03|2013-04-01
12301|County 1|2015-12-02|2016-11-07
12302|County 8|2010-08-13|2011-04-26
12303|County 9|2017-11-21|2018-11-03
12304|County 6|2012-03-23|2012-06-21
12305|County 1|2012-06-13|2012-09-19
12306|County 1|2012-08-10|2013-04-07
12307|County 1|2013-08-09|2014-01-18
12308|County 1|2008-10-29|2009-09-22
12309|County 9|2013-04-24|2013-07-17
12310|County 1|2009-10-27|2009-12-14
12311|County 1|2013-01-15|2013-08-20
12312|County 6|2021-08-05|2022-02-13
12313|County 9|2011-04-11|2011-09-02
12314|County 8|2011-04-13|2011-11-01
12315|County 5|2005-10-16|2006-01-06
12316|County 8|2016-09-20|2018-02-27
12317|County 8|2021-09-18|2021-12-11
12318|County 6|2016-01-08|2017-06-01
12319|County 9|2017-07-08|2017-12-01
12320|County 9|2018-08-26|2019-12-31
12321|County 8|2022-03-13|2022-09-03
12322|County 9|2008-09-18|2008-11-21
12323|County 8|2018-07-28|2019-09-29
12324|County 5|2014-04-09|2014-10-09
12325|County 9|2013-02-23|2013-07-22
12326|County 1|2009-03-30|2009-06-22
12327|County 1|2014-04-20|2014-12-02
12328|County 1|2017-07-16|2017-12-25
12329|County 9|2022-01-03|2022-07-24
12330|County 1|2018-09-29|2019-06-25
12331|County 9|2008-09-07|2008-11-25
12332|County 9|2008-05-31|2008-08-14
12333|County 8|2016-03-11|2017-06-03
12334|County 6|2011-07-01|2011-10-08
12335|County 6|2017-05-18|2018-01-21
12336|County 9|2010-11-23|2011-03-04
12337|County 1|2007-01-21|2007-03-18
12338|County 9|2009-11-23|2010-02-28
12339|County 9|2019-03-15|2019-10-01
12340|County 6|2018-12-29|2023-12-11
12341|County 9|2011-09-22|2011-11-03
12342|County 1|2020-06-20|2022-02-01
12343|County 6|2009-05-24|2009-08-04
12344|County 9|2023-02-07|2023-07-30
12345|County 3|2012-05-01|2012-09-24
12346|County 6|2007-06-25|2007-08-27
12347|County 1|2013-12-22|2014-05-20
12348|County 9|2022-06-29|2022-11-06
12349|County 9|2011-09-23|2012-03-09
12350|County 6|2019-10-11|2020-09-16
12351|County 1|2020-01-02|2020-09-29
12352|County 6|2014-12-14|2015-03-31
12353|County 1|2014-09-08|2015-01-09
12354|County 1|2012-04-06|2012-09-01
12355|County 9|2012-09-28|2012-11-10
12356|County 8|2019-03-10|2019-08-05
12357|County 1|2016-07-04|2016-11-27
12358|County 9|2009-08-16|2009-10-16
12359|County 1|2014-05-15|2014-10-20
12360|County 6|2014-06-02|2014-11-05
12361|County 1|2012-06-17|2012-09-11
12362|County 8|2012-09-24|2013-02-22
12363|County 8|2023-02-10|2023-08-17
12364|County 8|2010-08-24|2010-10-21
12365|County 1|2014-03-16|2014-09-21
12366|County 8|2007-10-06|2007-12-01
12367|County 8|2015-10-27|2018-08-16
12368|County 1|2022-01-17|2022-07-27
12369|County 8|2011-07-18|2011-11-16
12370|County 8|2011-05-07|2011-08-30
12371|County 1|2015-08-24|2016-06-27
12372|County 1|2019-07-19|2020-01-08
12373|County 8|2012-09-15|2013-06-10
12374|County 1|2018-03-18|2018-11-15
12375|County 9|2022-01-08|2022-06-30
12376|County 9|2015-07-22|2015-09-28
12377|County 1|2014-10-12|2015-10-18
12378|County 5|2014-12-18|2015-12-09
12379|County 6|2021-07-22|2021-10-05
12380|County 6|2014-09-21|2015-04-12
12381|County 1|2017-06-22|2018-05-17
12382|County 8|2013-07-13|2013-12-13
12383|County 9|2007-12-11|2008-03-08
12384|County 1|2018-08-23|2019-09-15
12385|County 6|2012-05-13|2012-08-08
12386|County 1|2019-01-30|2019-08-12
12387|County 8|2012-05-09|2012-09-04
12388|County 8|2013-07-29|2014-02-17
12389|County 1|2010-08-07|2010-09-23
12390|County 1|2017-07-29|2018-02-20
12391|County 9|2013-07-12|2014-04-01
12392|County 9|2009-11-27|2010-05-14
12393|County 8|2016-07-16|2016-12-22
12394|County 6|2012-04-27|2012-09-19
12395|County 1|2010-07-23|2010-09-17
12396|County 9|2016-05-03|2018-03-26
12397|County 1|2016-04-08|2017-07-13
12398|County 9|2013-03-24|2013-05-24
12399|County 8|2007-08-03|2007-09-29
12400|County 6|2014-01-30|2014-09-02
12401|County 3|2013-11-27|2014-03-24
12402|County 1|2016-11-18|2017-10-10
12403|County 1|2014-12-10|2015-07-12
12404|County 5|2014-05-31|2014-08-12
12405|County 5|2010-05-26|2010-08-15
12406|County 3|2011-10-25|2012-01-13
12407|County 6|2011-06-13|2011-09-09
12408|County 7|2013-10-17|2014-04-10
12409|County 1|2011-02-15|2011-07-06
12410|County 8|2015-10-12|2016-02-03
12411|County 8|2016-10-31|2017-04-13
12412|County 6|2020-02-14|2022-06-18
12413|County 1|2012-10-01|2013-06-10
12414|County 5|2013-05-09|2013-09-06
12415|County 6|2011-03-07|2011-06-13
12416|County 6|2020-03-08|2021-03-07
12417|County 8|2022-03-09|2022-08-28
12418|County 8|2012-09-09|2013-01-17
12419|County 6|2022-08-07|2023-04-13
12420|County 8|2016-11-12|2017-02-22
12421|County 1|2014-10-21|2015-08-10
12422|County 1|2015-12-15|2016-07-29
12423|County 6|2020-10-27|2021-09-20
12424|County 1|2017-05-30|2017-08-11
12425|County 1|2013-04-26|2014-01-01
12426|County 6|2015-04-27|2016-03-09
12427|County 8|2016-08-03|2018-06-05
12428|County 9|2012-06-23|2012-10-23
12429|County 8|2014-09-13|2015-06-30
12430|County 8|2012-01-09|2012-05-01
12431|County 9|2019-01-22|2019-06-27
12432|County 6|2017-06-17|2018-03-28
12433|County 1|2016-04-09|2017-03-26
12434|County 9|2012-09-22|2012-10-22
12435|County 8|2021-08-23|2022-06-29
12436|County 6|2014-05-26|2014-08-19
12437|County 9|2010-10-04|2011-01-28
12438|County 9|2022-09-13|2023-02-10
12439|County 9|2023-03-05|2023-10-09
12440|County 5|2014-06-07|2014-09-12
12441|County 6|2013-06-06|2013-08-29
12442|County 1|2019-12-31|2021-01-15
12443|County 9|2014-01-21|2014-08-17
12444|County 9|2008-06-26|2008-08-15
12445|County 1|2019-07-21|2019-10-24
12446|County 1|2009-05-01|2009-06-19
12447|County 9|2019-01-20|2019-06-29
12448|County 9|2012-09-17|2012-12-03
12449|County 9|2013-08-02|2013-11-25
12450|County 8|2011-12-05|2012-06-04
12451|County 1|2014-06-05|2014-11-01
12452|County 8|2017-05-26|2019-02-22
12453|County 3|2011-07-07|2011-10-04
12454|County 8|2008-07-05|2008-08-13
12455|County 1|2014-06-30|2015-02-03
12456|County 9|2012-10-30|2012-12-16
12457|County 1|2017-03-19|2018-04-30
12458|County 9|2013-11-08|2014-05-29
12459|County 8|2018-07-08|2019-03-27
12460|County 9|2014-02-25|2014-09-16
12461|County 9|2011-09-17|2011-12-02
12462|County 9|2023-04-28|2023-08-05
12463|County 1|2012-11-30|2013-02-21
12464|County 9|2010-01-11|2010-05-14
12465|County 9|2011-10-02|2012-04-18
12466|County 6|2011-11-22|2012-03-21
12467|County 1|2020-01-04|2020-04-07
12468|County 9|2009-05-09|2009-07-02
12469|County 8|2016-04-25|2017-02-27
12470|County 8|2019-03-04|2019-09-29
12471|County 8|2020-01-23|2020-08-05
12472|County 1|2012-08-02|2013-01-23
12473|County 9|2019-08-04|2019-11-28
12474|County 6|2006-01-18|2006-04-01
12475|County 1|2015-01-11|2015-08-04
12476|County 6|2012-03-25|2012-06-06
12477|County 1|2013-05-11|2013-08-29
12478|County 1|2010-09-19|2011-01-10
12479|County 8|2014-10-25|2015-06-25
12480|County 1|2018-03-16|2019-01-04
12481|County 6|2018-11-20|2019-06-13
12482|County 6|2012-10-27|2013-01-26
12483|County 3|2012-08-27|2012-11-09
12484|County 1|2010-12-01|2011-03-27
12485|County 8|2022-05-28|2023-02-19
12486|County 8|2012-04-15|2012-08-26
12487|County 9|2022-06-30|2022-11-23
12488|County 1|2017-09-23|2018-06-25
12489|County 1|2012-02-25|2013-01-29
12490|County 1|2021-09-13|2021-12-01
12491|County 9|2015-01-04|2017-03-01
12492|County 8|2015-03-10|2015-07-29
12493|County 9|2008-06-11|2008-09-16
12494|County 9|2015-06-21|2015-08-12
12495|County 1|2022-04-18|2022-07-27
12496|County 6|2019-03-07|2019-07-22
12497|County 1|2010-04-08|2010-07-03
12498|County 6|2013-09-18|2014-03-15
12499|County 1|2018-09-17|2019-04-24
12500|County 9|2013-07-04|2013-11-23
12501|County 5|2014-05-29|2014-08-27
12502|County 1|2011-08-24|2011-11-09
12503|County 8|2010-09-27|2011-03-19
12504|County 3|2015-09-22|2016-02-17
12505|County 9|2022-06-25|2023-01-07
12506|County 9|2010-10-25|2011-05-18
12507|County 8|2022-06-08|2023-02-19
12508|County 8|2006-12-06|2007-01-21
12509|County 1|2014-05-21|2015-01-01
12510|County 8|2016-11-14|2018-01-21
12511|County 1|2011-01-02|2011-07-17
12512|County 1|2021-09-26|2021-12-14
12513|County 1|2007-08-30|2007-10-31
12514|County 9|2014-06-21|2014-12-02
12515|County 9|2014-08-03|2014-11-30
12516|County 8|2022-12-05|2023-08-01
12517|County 1|2017-04-13|2017-09-11
12518|County 1|2017-07-24|2017-11-17
12519|County 8|2022-01-28|2022-08-10
12520|County 6|2019-12-23|2021-01-02
12521|County 8|2010-06-25|2010-12-04
12522|County 1|2013-12-29|2014-06-01
12523|County 9|2014-12-30|2015-08-09
12524|County 6|2013-11-18|2014-04-03
12525|County 8|2021-10-17|2022-07-27
12526|County 9|2010-07-11|2010-10-23
12527|County 9|2012-03-14|2012-05-15
12528|County 8|2011-05-26|2011-08-22
12529|County 9|2018-01-30|2018-08-29
12530|County 9|2019-09-28|2020-02-14
12531|County 1|2015-01-17|2015-11-19
12532|County 1|2013-03-28|2013-10-08
12533|County 9|2012-10-15|2013-02-12
12534|County 9|2012-07-30|2012-10-13
12535|County 9|2016-06-17|2016-10-29
12536|County 1|2010-05-23|2010-10-11
12537|County 6|2017-06-12|2017-11-21
12538|County 9|2014-01-25|2014-07-27
12539|County 6|2013-12-22|2014-11-05
12540|County 9|2008-06-15|2008-09-10
12541|County 9|2023-05-31|2023-10-02
12542|County 8|2022-01-15|2022-07-19
12543|County 9|2015-04-20|2016-09-01
12544|County 6|2015-04-25|2016-03-04
12545|County 5|2012-02-15|2012-05-10
12546|County 6|2012-03-08|2012-05-10
12547|County 1|2013-11-22|2014-10-14
12548|County 8|2017-10-21|2018-03-31
12549|County 1|2015-02-15|2015-07-25
12550|County 1|2012-06-21|2012-11-13
12551|County 7|2012-02-14|2012-04-26
12552|County 1|2010-02-26|2010-05-15
12553|County 6|2017-04-26|2018-04-08
12554|County 1|2019-04-30|2019-10-17
12555|County 1|2011-09-11|2011-12-07
12556|County 9|2017-02-25|2017-09-29
12557|County 8|2022-10-19|2023-08-06
12558|County 9|2023-02-18|2023-10-14
12559|County 6|2011-10-11|2012-04-16
12560|County 8|2022-06-05|2023-04-09
12561|County 1|2020-07-20|2022-07-30
12562|County 9|2014-05-03|2014-12-02
12563|County 9|2011-08-27|2011-11-19
12564|County 9|2011-11-01|2012-03-02
12565|County 9|2014-12-26|2015-05-20
12566|County 1|2012-11-23|2013-03-19
12567|County 9|2009-10-15|2009-12-22
12568|County 8|2021-12-10|2022-06-26
12569|County 5|2013-12-08|2014-04-12
12570|County 1|2009-09-16|2009-11-13
12571|County 8|2011-12-22|2012-06-12
12572|County 1|2022-12-04|2023-08-01
12573|County 1|2012-01-10|2012-06-11
12574|County 1|2014-04-02|2015-01-09
12575|County 9|2022-01-17|2022-07-30
12576|County 1|2014-09-26|2015-02-03
12577|County 8|2015-01-15|2015-08-25
12578|County 1|2013-07-08|2013-12-08
12579|County 1|2016-01-31|2017-05-31
12580|County 6|2011-01-17|2011-07-12
12581|County 5|2013-08-31|2013-10-24
12582|County 9|2023-03-25|2023-07-17
12583|County 5|2012-11-26|2013-04-01
12584|County 1|2013-05-13|2013-09-01
12585|County 8|2018-08-20|2019-01-19
12586|County 9|2008-03-04|2008-05-17
12587|County 8|2010-04-30|2010-06-27
12588|County 9|2021-03-19|2021-11-01
12589|County 6|2017-10-23|2018-09-17
12590|County 9|2014-07-11|2014-12-09
12591|County 8|2018-03-22|2019-05-12
12592|County 6|2011-08-27|2012-03-02
12593|County 1|2012-10-01|2013-02-04
12594|County 6|2021-08-10|2022-01-05
12595|County 8|2018-07-29|2018-12-06
12596|County 7|2012-04-06|2012-08-09
12597|County 9|2007-11-03|2008-01-28
12598|County 9|2013-06-17|2013-11-14
12599|County 9|2018-04-26|2018-09-12
12600|County 8|2013-05-04|2013-11-01
12601|County 9|2012-05-14|2012-08-28
12602|County 8|2019-07-27|2020-09-23
12603|County 8|2023-02-04|2023-06-17
12604|County 6|2015-01-16|2015-05-19
12605|County 9|2013-06-15|2014-01-09
12606|County 9|2012-10-21|2013-01-15
12607|County 7|2009-12-03|2010-03-10
12608|County 1|2016-05-15|2017-02-04
12609|County 6|2014-09-24|2015-04-17
12610|County 1|2013-06-02|2013-08-15
12611|County 6|2022-11-15|2023-06-20
12612|County 4|2011-08-26|2012-02-11
12613|County 7|2014-05-06|2014-08-03
12614|County 9|2010-06-08|2010-08-30
12615|County 6|2014-11-20|2015-08-26
12616|County 6|2012-07-01|2013-03-30
12617|County 1|2011-04-15|2011-09-14
12618|County 1|2018-10-02|2019-04-06
12619|County 1|2016-08-09|2017-01-05
12620|County 9|2019-06-03|2019-09-26
12621|County 9|2022-06-03|2022-10-05
12622|County 1|2018-06-03|2019-02-15
12623|County 7|2012-03-01|2012-06-23
12624|County 8|2021-01-06|2021-07-18
12625|County 5|2015-02-06|2016-08-05
12626|County 1|2012-02-28|2012-05-08
12627|County 6|2015-03-31|2015-10-27
12628|County 9|2018-07-10|2018-10-18
12629|County 1|2011-06-03|2011-08-05
12630|County 8|2014-02-11|2014-06-25
12631|County 9|2010-01-04|2010-03-22
12632|County 1|2017-09-28|2018-06-30
12633|County 9|2009-10-28|2009-12-27
12634|County 9|2022-12-10|2023-07-04
12635|County 6|2023-01-29|2023-09-27
12636|County 6|2012-10-24|2013-08-01
12637|County 6|2022-07-07|2023-03-20
12638|County 1|2016-04-18|2016-09-24
12639|County 9|2015-07-14|2016-01-21
12640|County 8|2015-04-24|2015-12-05
12641|County 6|2012-05-14|2012-07-12
12642|County 1|2011-03-09|2011-07-13
12643|County 1|2014-12-26|2015-03-10
12644|County 7|2011-12-02|2012-03-27
12645|County 9|2013-10-17|2014-05-20
12646|County 9|2020-11-14|2021-08-26
12647|County 9|2022-04-01|2022-06-29
12648|County 1|2023-01-10|2023-05-01
12649|County 1|2017-12-10|2018-08-07
12650|County 3|2017-01-06|2017-06-01
12651|County 9|2014-11-01|2015-05-25
12652|County 1|2015-01-18|2015-10-25
12653|County 1|2015-07-27|2016-03-01
12654|County 6|2021-08-02|2021-11-03
12655|County 9|2021-04-14|2021-10-27
12656|County 9|2012-02-22|2012-04-17
12657|County 6|2019-12-20|2020-06-21
12658|County 1|2015-03-15|2015-08-14
12659|County 9|2009-09-30|2009-11-17
12660|County 9|2010-07-04|2010-09-28
12661|County 5|2012-08-16|2012-12-15
12662|County 1|2012-09-11|2012-11-12
12663|County 8|2008-10-17|2008-12-26
12664|County 1|2011-08-09|2011-12-01
12665|County 9|2013-12-26|2014-05-06
12666|County 1|2015-01-29|2015-08-30
12667|County 8|2018-05-08|2018-10-14
12668|County 1|2019-12-03|2021-10-23
12669|County 1|2010-08-16|2010-11-29
12670|County 6|2014-03-06|2014-08-30
12671|County 1|2020-01-08|2020-08-18
12672|County 9|2022-06-02|2022-09-30
12673|County 1|2019-05-20|2020-08-23
12674|County 1|2016-10-26|2017-07-26
12675|County 1|2019-05-13|2019-09-02
12676|County 6|2014-02-23|2014-05-28
12677|County 5|2013-08-31|2013-10-31
12678|County 8|2012-02-25|2012-09-08
12679|County 1|2013-07-15|2013-10-17
12680|County 9|2014-03-04|2014-09-03
12681|County 8|2015-11-02|2018-06-25
12682|County 9|2013-01-29|2013-03-27
12683|County 5|2014-06-23|2014-11-29
12684|County 1|2014-06-10|2014-11-08
12685|County 8|2022-07-28|2023-03-08
12686|County 8|2018-02-01|2018-08-25
12687|County 5|2013-01-06|2013-03-30
12688|County 1|2018-10-06|2019-03-01
12689|County 1|2012-12-03|2013-04-24
12690|County 6|2013-05-12|2013-11-01
12691|County 6|2014-09-26|2014-11-28
12692|County 1|2014-02-23|2014-05-13
12693|County 1|2012-06-29|2012-09-26
12694|County 9|2015-03-02|2015-09-19
12695|County 1|2014-12-30|2015-03-18
12696|County 1|2017-09-22|2018-06-29
12697|County 5|2012-04-06|2012-07-19
12698|County 6|2013-02-20|2013-07-25
12699|County 6|2017-01-31|2017-08-30
12700|County 8|2011-01-21|2011-09-06
12701|County 1|2020-10-29|2021-08-23
12702|County 1|2015-03-07|2018-11-08
12703|County 9|2011-09-27|2011-12-15
12704|County 9|2012-11-20|2013-04-19
12705|County 1|2017-04-16|2018-02-10
12706|County 5|2013-06-16|2013-09-18
12707|County 9|2009-01-17|2009-07-06
12708|County 8|2017-04-28|2017-12-03
12709|County 6|2022-08-10|2023-03-28
12710|County 8|2012-06-24|2013-02-19
12711|County 1|2016-03-15|2017-01-14
12712|County 6|2011-03-06|2011-06-11
12713|County 1|2015-10-07|2016-08-14
12714|County 1|2014-06-09|2015-01-15
12715|County 7|2013-04-19|2013-06-29
12716|County 8|2014-03-04|2014-08-18
12717|County 8|2010-03-10|2010-05-18
12718|County 9|2018-10-04|2019-01-06
12719|County 1|2012-09-30|2012-12-21
12720|County 6|2022-01-31|2022-12-20
12721|County 1|2015-10-23|2017-02-11
12722|County 8|2021-11-20|2022-07-16
12723|County 1|2019-09-20|2020-03-25
12724|County 1|2018-05-28|2018-09-03
12725|County 5|2009-12-18|2010-03-22
12726|County 11|2011-11-28|2012-04-09
12727|County 1|2013-10-10|2014-05-13
12728|County 8|2011-06-21|2011-11-01
12729|County 9|2021-10-26|2022-04-26
12730|County 1|2014-08-25|2015-03-02
12731|County 8|2014-03-05|2014-12-03
12732|County 8|2020-11-22|2021-04-04
12733|County 9|2010-08-06|2011-07-02
12734|County 1|2021-10-01|2022-02-04
12735|County 1|2015-05-24|2015-12-02
12736|County 6|2012-07-12|2012-11-25
12737|County 5|2013-09-11|2013-12-10
12738|County 1|2010-07-29|2010-11-05
12739|County 9|2022-01-24|2022-06-25
12740|County 1|2016-03-25|2022-02-08
12741|County 1|2019-01-12|2019-08-20
12742|County 6|2018-11-19|2019-09-16
12743|County 6|2014-05-06|2014-12-30
12744|County 6|2013-01-25|2013-06-30
12745|County 1|2012-09-13|2013-05-21
12746|County 9|2010-02-14|2010-05-26
12747|County 1|2013-12-27|2014-06-12
12748|County 6|2012-12-06|2013-07-31
12749|County 3|2012-08-29|2012-11-09
12750|County 6|2012-04-01|2012-07-27
12751|County 5|2016-08-01|2017-10-26
12752|County 9|2014-06-11|2014-08-17
12753|County 6|2014-12-25|2016-02-29
12754|County 9|2008-10-16|2008-12-06
12755|County 8|2013-01-18|2013-07-04
12756|County 6|2011-12-04|2012-03-02
12757|County 1|2018-06-08|2018-12-14
12758|County 9|2019-03-19|2019-08-20
12759|County 1|2014-11-02|2015-05-21
12760|County 1|2012-09-24|2013-01-05
12761|County 5|2009-11-16|2010-01-16
12762|County 8|2010-02-10|2010-05-20
12763|County 9|2017-02-02|2017-12-16
12764|County 8|2022-04-21|2023-01-19
12765|County 6|2011-07-31|2011-11-04
12766|County 5|2013-03-27|2013-07-04
12767|County 6|2013-12-25|2014-09-14
12768|County 8|2015-09-08|2016-01-28
12769|County 9|2013-07-15|2013-09-18
12770|County 8|2006-01-25|2006-03-17
12771|County 6|2011-11-05|2012-05-16
12772|County 1|2012-08-29|2012-11-14
12773|County 6|2014-11-20|2015-04-27
12774|County 9|2011-07-21|2011-11-15
12775|County 1|2015-01-31|2015-09-01
12776|County 9|2010-04-19|2010-06-03
12777|County 8|2017-06-01|2017-10-27
12778|County 8|2012-04-17|2012-06-11
12779|County 1|2012-09-16|2013-05-14
12780|County 1|2015-07-08|2016-01-06
12781|County 8|2015-11-01|2016-10-05
12782|County 8|2021-07-18|2021-11-24
12783|County 8|2013-05-01|2013-10-03
12784|County 4|2012-05-13|2012-07-16
12785|County 6|2014-07-02|2015-10-30
12786|County 8|2013-09-02|2014-03-03
12787|County 9|2014-09-05|2015-04-10
12788|County 1|2014-11-18|2017-10-07
12789|County 9|2013-09-30|2014-03-13
12790|County 9|2011-05-03|2011-07-17
12791|County 8|2021-02-14|2021-08-26
12792|County 1|2008-09-14|2008-12-14
12793|County 9|2015-04-28|2017-01-05
12794|County 6|2014-11-01|2015-03-31
12795|County 8|2010-06-15|2010-12-05
12796|County 6|2022-04-07|2022-12-23
